farms_id,ponds_id,cycles_id,province,regency,timezone,length,width,deep,total_seed,started_at,finished_at,area,padat_tebar,cycle_day_count,count_feed,sum_feed_weight,count_fasting,sum_size_per_kg,sum_weight_biomassa,sum_biomassa,avg_morning_temperature,avg_evening_temperature,avg_morning_do,avg_evening_do,avg_morning_salinity,avg_evening_salinity,avg_morning_pH,avg_evening_pH,avg_transparency,avg_ammonia,avg_nitrate,avg_nitrite,avg_alkalinity,avg_hardness,avg_calcium,avg_magnesium,avg_carbonate,avg_bicarbonate,avg_tom,avg_total_plankton,ADG,SR,FCR
3593,34187,11081,JAWA TIMUR,PROBOLINGGO,+07:00,35.0,35.0,1.2,188000,2022-07-07 00:00:00.000000 UTC,2022-09-20 00:00:00.000000 UTC,1225.0,153.46938775510205,75,306,1971.1,2.0,120.0,132.0,15840.0,27.715335616438363,29.272863013698629,5.1541575342465746,6.4357808219178079,14.010555555555552,13.788150684931509,7.9237876712328772,8.21841176470588,,0.128,,0.83750000000000013,184.0,3300.0,550.0,2750.0,3.0,182.5,83.25,421250.0,0.17045454545454547,8.4255319148936163,14.932575757575757
8307,32233,7616,JAWA BARAT,CIREBON,+07:00,30.0,30.0,1.6,100000,2022-06-24 00:00:00.000000 UTC,2022-09-15 00:00:00.000000 UTC,900.0,111.11111111111111,83,318,1416.5,2.0,54.0,500.0,27000.0,27.403035714285721,28.809357142857149,4.83275595238095,6.36067857142857,14.231720238095237,14.044035714285716,7.8852380952380932,8.1710666666666665,1.2,,,,,,,,,,,,0.29,27.0,2.833
9103,12549,20184,OUTSIDE INDONESIA,,+02:00,58.88,44.16,1.5,246500,2022-05-08 00:00:00.000000 UTC,2022-08-13 00:00:00.000000 UTC,2600.0,94.8076923076923,97,153,5749.0,1.0,53.94,1980.34,106819.53959999999,26.922413793103448,29.820689655172412,,,,,8.06896551724138,8.4058823529411786,57.488095238214285,,,,,,,,,,,,0.32190476190476192,43.334498823529408,2.903036852257693
10288,32319,22268,JAWA TIMUR,JEMBER,+07:00,25.0,30.0,1.4,500000,2022-06-09 00:00:00.000000 UTC,2022-08-15 00:00:00.000000 UTC,270.0,1851.851851851852,67,340,6887.0000000000027,,50.0,4500.0,225000.0,,,,,14.338235294117647,,7.9073529411764705,,30.0,,,,,,,,,,,,1.0714285714285714,45.0,1.5304444444444449
2652,34025,15942,JAWA TIMUR,BANYUWANGI,+07:00,26.0,16.0,1.2,50000,2023-01-21 00:00:00.000000 UTC,2023-03-29 00:00:00.000000 UTC,390.0,128.2051282051282,67,250,309.2000000000001,2.0,344.0,80.0,27520.0,28.65241428571429,30.94097142857143,5.0587142857142853,6.1426857142857143,12.199014285714284,11.4107,8.0214,7.8389999999999995,24.333333333333332,,,,,,,,,,,,0.12380952380952381,55.04,3.8650000000000011
4459,37209,12705,JAWA TENGAH,CILACAP,+07:00,26.0,25.0,1.2,50000,2023-01-15 00:00:00.000000 UTC,2023-03-12 00:00:00.000000 UTC,650.0,76.92307692307692,56,124,446.10000000000019,2.0,110.0,180.0,19800.0,28.797789473684212,30.1199,6.1762999999999995,6.1561923076923071,14.688368421052632,14.316500000000001,7.6536315789473681,7.8510416666666663,,,,,,,,,,,,,0.21846153846153846,39.6,2.4783333333333344
8333,2,17043,JAWA TENGAH,CILACAP,+07:00,37.3,29.0,1.1,118000,2022-12-15 00:00:00.000000 UTC,2023-03-15 00:00:00.000000 UTC,1082.0,109.05730129390018,90,444,1289.400000000001,2.0,186.0,520.12,20275.379999999997,28.180308988764047,30.282227272727265,5.0093561643835605,5.8863661971830989,17.321994382022471,16.929306818181821,8.0406704119887618,8.4631343283582119,54.2816091954023,,,0.037076923076923077,134.76923076923077,3118.8461538461538,237.69230769230771,674.30769230769226,8.9230769230769234,127.61538461538463,65.735384615384632,24.4,0.38576190476190469,17.182525423728812,2.4790432977005326
6505,32210,21716,JAWA TIMUR,PROBOLINGGO,+07:00,30.0,30.0,1.0,130000,2022-05-24 00:00:00.000000 UTC,2022-07-28 00:00:00.000000 UTC,1200.0,108.33333333333333,65,365,2537.0,2.0,110.0,500.0,55000.0,27.677982051276928,29.329875000000005,4.8942916666718732,6.6087499999999988,22.622728205123074,22.081912698412697,7.76534375,8.023352941176471,,0.056000000000000008,,2.872,198.0,4500.0,780.0,3720.0,0.0,188.4,78.6,619000.0,0.2185,42.307692307692307,5.074
8314,30343,12865,JAWA TENGAH,CILACAP,+07:00,3.0,3.0,1.0,2800,2023-04-07 00:00:00.000000 UTC,2023-05-30 00:00:00.000000 UTC,7.07,396.03960396039605,53,187,21.564000000000011,8.0,130.0,5.2,676.0,30.01063829787234,32.428571428571438,,,25.0,,,,,,,,,,,,,,,,0.16986666666666667,24.142857142857142,4.1469230769230787
8054,32338,19555,JAWA BARAT,CIREBON,+07:00,40.0,21.5,1.65,110000,2022-05-27 00:00:00.000000 UTC,2022-09-03 00:00:00.000000 UTC,860.0,127.90697674418605,99,426,1937.5009999999993,0.0,42.0,662.0,27804.0,27.006216494845368,29.15046739130435,5.2472608695652161,5.6413975903614473,24.929835051546394,24.8779347826087,7.6606701030927828,7.932875,,,,0.45866666666666667,141.2,5772.333333333333,1571.1666666666667,4201.166666666667,28.0,141.0,85.32,2171666.6666666665,0.374845238095238,25.276363636363637,2.926738670694863
8299,31256,17532,JAWA BARAT,CIREBON,+07:00,49.5,38.0,1.2,270900,2022-03-30 00:00:00.000000 UTC,2022-06-10 00:00:00.000000 UTC,1881.0,144.01913875598086,72,360,3100.0,2.0,86.0,991.2,85243.2,28.408450704225359,,4.8,,24.901408450704228,,7.7976056338028163,,46.901408450704231,,,,,,,,,,,,0.29946428571428574,31.466666666666665,3.1275221953188055
8699,37103,21834,,,+07:00,30.0,27.0,1.5,100000,2023-03-21 00:00:00.000000 UTC,2023-05-21 00:00:00.000000 UTC,810.0,123.45679012345678,61,100,493.0,2.0,110.0,170.0,18700.0,29.26261538461538,31.546342105263154,4.5785897435897436,5.9442121212121224,9.8126153846153841,9.8196578947368423,8.2828461538461511,8.5146,,,,,,,,,,,,,0.39363636363636362,18.7,2.9
8317,32208,18789,JAWA TENGAH,CILACAP,+07:00,28.0,25.0,1.0,75000,2022-04-25 00:00:00.000000 UTC,2022-06-28 00:00:00.000000 UTC,700.0,107.14285714285714,64,229,295.20000000000022,,80.0,120.0,9600.0,27.436999999999998,29.374547619047618,5.0194117647058816,5.4897857142857145,25.05596,24.86247619047619,7.70984,8.211875,,,,0.173,137.0,8.4,1.35,7.05,,137.0,50.56,,0.13487804878048781,12.8,2.4600000000000017
8559,38744,16336,BALI,JEMBRANA,+08:00,50.0,34.2,2.0,230826,2023-04-06 00:00:00.000000 UTC,2023-06-10 00:00:00.000000 UTC,1710.0,134.98596491228071,65,112,1202.0,4.0,85.85,403.28,34621.587999999996,,,,,,,7.8421052631578947,,,,,,,,,,,,,,0.23809523809523814,14.998998379731917,2.9805594128149178
9463,33365,19957,JAWA TENGAH,PEMALANG,+07:00,32.0,32.0,1.3,220000,2022-10-09 00:00:00.000000 UTC,2023-01-06 00:00:00.000000 UTC,1024.0,214.84375,89,364,5523.1000000000013,,47.0,2400.0,112800.0,24.444444444444443,,,,9.3555555555555578,,7.9066666666666654,,42.944444444444443,,,,128.11111111111111,,,,,,,,0.36969696969696969,51.272727272727266,2.3012916666666672
6206,22418,20526,JAWA TIMUR,LAMONGAN,+07:00,40.0,30.0,1.4,250000,2022-07-24 00:00:00.000000 UTC,2022-10-15 00:00:00.000000 UTC,1200.0,208.33333333333334,83,83,1476.0,3.0,435.0,920.22,58647.09,27.677777777777777,29.178846153846159,8.94888888888889,7.8653846153846141,20.93333333333333,20.096153846153847,8.4355555555555561,8.7222222222222232,47.622950819672127,,1.409,56.032750000000007,148.2,4361.4,1145.4,3216.0,35.0,113.4,113.5,914583.33333333326,0.3402857142857143,23.458835999999998,1.6039642694138359
7941,19189,15775,JAWA TIMUR,NGANJUK,+07:00,66.77,50.08,2.0,681206,2022-03-07 00:00:00.000000 UTC,2022-05-24 00:00:00.000000 UTC,3638.0,187.2473886750962,78,78,9742.7,,61.0,4257.0,259677.0,28.442201388895828,30.663061224489795,5.095,6.1494897959183668,23.9235625,22.802040816326524,7.8777837837837827,,32.295918367346935,0.1,,,,,,,,,,45.125,0.32656084656084655,38.120186845095319,2.2886304909560726
8312,32192,17626,JAWA TENGAH,CILACAP,+07:00,35.59,28.1,1.0,100000,2022-09-15 00:00:00.000000 UTC,2022-11-05 00:00:00.000000 UTC,1000.0,100.0,51,167,395.50000000000006,1.0,138.0,262.85,36273.3,27.115039215686277,30.003062500000002,5.0170392156862738,5.6238750000000008,35.624058823529431,35.806937499999989,7.8922156862745094,8.17,,,,0.076,140.72666666666666,7659.333333333333,1565.6666666666667,6094.0,30.3,130.62666666666667,77.103333333333325,725000.0,0.33428571428571424,36.273300000000006,1.5046604527296938
10465,35546,18395,KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,+07:00,51.0,40.0,1.2,250000,2022-09-09 00:00:00.000000 UTC,2022-11-28 00:00:00.000000 UTC,2040.0,122.54901960784314,80,494,3364.0,9.0,79.0,600.0,47400.0,28.541670886075952,30.067979452054789,5.9280253164556971,6.244883561643837,18.028582278481007,17.941125,8.0467341772151855,8.4781666666666666,38.3125,0.0045,,0.023,116.44444444444446,3567.0,678.66666666666674,2860.2222222222222,21.222222222222221,100.77777777777777,61.444444444444443,358888.88888888888,0.13816666666666666,18.96,5.6066666666666665
7997,32188,18149,SUMATERA BARAT,AGAM,+07:00,34.64,25.98,1.0,150000,2022-03-29 00:00:00.000000 UTC,2022-07-18 00:00:00.000000 UTC,900.0,166.66666666666666,111,497,2852.0000000000073,0.0,43.0,770.0,33110.0,27.197371428571426,29.408243055555555,5.1823620689655172,5.7360322580645153,22.018828571428575,21.656076388888891,7.6582571428571429,7.6477380952380951,23.333333333333332,,,,,,,,,,,,0.27554151404151406,22.073333333333334,3.7038961038961133
9308,24758,16341,NUSA TENGGARA BARAT,SUMBAWA,+08:00,25.0,25.0,1.2,120000,2021-10-22 00:00:00.000000 UTC,2022-02-15 00:00:00.000000 UTC,491.0,244.39918533604887,116,214,2144.3499999999972,3.0,183.0,464.0,14661.0,26.164835164835161,28.031914893617024,5.34787234042553,5.0098765432098764,16.9247311827957,15.219780219780221,7.88222222222222,8.0543478260869517,,,,,,,,,,,,,0.35780357142857144,12.217500000000001,4.6214439655172352
1662,35986,16006,JAWA TIMUR,BANYUWANGI,+07:00,50.0,36.6,1.0,130000,2022-09-22 00:00:00.000000 UTC,2023-01-11 00:00:00.000000 UTC,1830.0,71.038251366120221,111,224,5057.613,0.0,38.0,1401.74,53266.12,,,7.2,,17.0,14.0,,,,,,,,,,,,,,,0.24248148148148149,40.973938461538459,3.6080963659451828
8051,34031,18920,JAWA BARAT,CIREBON,+07:00,25.0,13.0,1.0,50000,2020-11-30 00:00:00.000000 UTC,2021-03-02 00:00:00.000000 UTC,325.0,153.84615384615384,92,89,718.40000000000009,1.0,44.4,140.5,6238.2,27.066354838709682,29.625810344827592,5.0608548387096768,5.7106206896551734,23.912870967741938,24.067913793103454,7.7644193548387115,,,,,0.32599999999999996,138.2,6188.6,985.4,5203.4,31.2,107.0,75.838000000000008,1516000.0,0.21843483053182694,12.4764,5.1131672597864775
3009,32248,18140,JAWA TENGAH,JEPARA,+07:00,30.0,30.0,1.0,80000,2022-09-10 00:00:00.000000 UTC,2022-11-23 00:00:00.000000 UTC,900.0,88.888888888888886,74,200,964.5,2.0,65.0,400.0,26000.0,28.606821917808222,30.405936619718315,5.2829726027397266,7.4892042253521147,14.561609589041097,14.337464788732394,7.9009863013698638,8.3911538461538466,,0.012333333333333335,0.07,0.0375,88.333333333333329,2683.3333333333335,483.33333333333331,2283.3333333333335,8.0,87.666666666666657,52.0,319000.0,0.38055555555555554,32.5,2.41125
8790,32294,19294,JAWA TIMUR,SUMENEP,+07:00,50.0,50.0,1.0,66000,2022-08-16 00:00:00.000000 UTC,2022-10-21 00:00:00.000000 UTC,2500.0,26.4,66,61,325.0,13.0,125.0,20.0,2500.0,28.650310606060611,32.072353846153852,4.2310909090909092,10.359384615384615,5.0345151515151541,4.6348,8.0887121212121187,8.7980294117647073,,,,,,,,,,,,,0.16631578947368419,3.7878787878787881,16.25
8997,38729,20259,JAWA BARAT,SUBANG,+07:00,60.0,37.53,2.0,290400,2022-12-19 00:00:00.000000 UTC,2023-05-03 00:00:00.000000 UTC,2252.0,128.95204262877442,135,467,10401.310000000019,3.0,41.8,2464.66,103022.78799999999,,,,,,,8.01884615384615,8.392,,,,,,,,,,,,,0.22979591836734692,35.476166666666664,4.2201804711400435
8286,33525,12862,JAWA BARAT,CIREBON,+07:00,40.0,40.0,2.0,364943,2022-10-10 00:00:00.000000 UTC,2022-12-23 00:00:00.000000 UTC,1600.02,228.08652391845104,74,320,5199.0,,207.0,2691.5,185713.5,27.599999999999998,29.622388059701496,5.1104838709677418,4.8400000000000007,31.134328358208965,31.074626865671632,7.79582089552239,8.1738805970149251,54.64285714285716,0.0,,0.17166666666666666,92.066666666666663,6233.333333333333,596.00000000000011,882.73,1.6000000000000008,90.466666666666654,88.405666666666662,40.366666666666653,0.23166666666666669,50.888357907947267,1.931636633847297
8373,32257,17634,JAWA TENGAH,CILACAP,+07:00,40.0,25.0,1.0,200000,2022-03-16 00:00:00.000000 UTC,2022-07-17 00:00:00.000000 UTC,1000.0,200.0,123,417,3864.2999999999906,0.0,29.0,726.8,21077.199999999997,27.64906481481945,29.935365079365084,5.51826488094643,5.3968444444444437,15.635648148152779,15.69720634920635,7.7700958904109578,8.96,,0.241,,0.041,152.0,7850.0,,,,,103.65,550000.0,0.44854285714285713,10.538599999999999,5.3168684645019137
4540,38760,21020,JAWA BARAT,GARUT,+07:00,65.0,36.2,2.0,305760,2023-02-10 00:00:00.000000 UTC,2023-06-06 00:00:00.000000 UTC,2352.0,130.0,116,300,1742.0,6.0,30.8,376.2,11586.96,,,,,,,8.0086813186813188,8.1,,,,,142.5,,400.0,911.7,,132.0,120.6,,0.39220779220779223,3.7895604395604394,4.6305156831472623
10605,32247,18924,JAWA TIMUR,PACITAN,+07:00,40.0,40.0,1.2,150000,2022-05-15 00:00:00.000000 UTC,2022-09-05 00:00:00.000000 UTC,1600.0,93.75,113,344,3050.0,3.0,32.0,600.0,19200.0,27.819467836254379,29.592700892857128,4.3542046783596495,6.6061741071428557,16.113964912280714,15.825725663716822,7.7377865497105276,8.05,,0.020833333333333332,,0.99416666666666653,159.66666666666669,3150.0,700.0,2450.0,6.4,137.66666666666666,90.833333333333329,396250.0,0.35254478280340351,12.8,5.083333333333333
8053,38700,14693,JAWA BARAT,CIREBON,+07:00,18.0,20.0,1.0,60000,2023-02-17 00:00:00.000000 UTC,2023-04-25 00:00:00.000000 UTC,60.0,1000.0,67,262,428.60000000000019,1.0,108.0,50.0,5400.0,28.187136363636366,31.280230769230766,3.5506818181818187,4.8566153846153846,21.401681818181807,20.383025641025643,7.8494318181818175,,40.0,,,,,,,,,,,,0.20474747474747479,9.0,8.5720000000000045
8335,9986,18923,JAWA TENGAH,CILACAP,+07:00,68.31,51.23,1.35,574000,2022-02-05 00:00:00.000000 UTC,2022-04-21 00:00:00.000000 UTC,3500.0,164.0,75,315,7663.0,,100.0,3290.25,164512.5,29.4,,4.99,,33.0,33.0,8.3,8.3,,,,,,,,,,,,,0.43252721088435375,28.660714285714285,2.329002355444115
10250,27104,20953,JAWA TIMUR,JEMBER,+07:00,66.68,50.01,,423384,2021-11-26 00:00:00.000000 UTC,2022-02-04 00:00:00.000000 UTC,3335.0,126.95172413793104,70,69,4769.0,,168.14999999999998,3369.7799999999997,188876.169,30.275,31.033333333333331,5.45,5.52,,,8.0736734693877565,8.3116666666666674,40.42555555555554,,,,,,,,,,,,0.28210317460317463,44.611078595317728,1.4152259197929837
