ponds_id,cycles_id,length,width,deep,total_seed,started_at,finished_at,area,padat_tebar,cycle_day_count,count_feed,sum_feed_weight,count_fasting,sum_size_per_kg,sum_weight_biomassa,sum_biomassa,avg_morning_temperature,avg_evening_temperature,avg_morning_do,avg_evening_do,avg_morning_salinity,avg_evening_salinity,avg_morning_pH,avg_evening_pH,avg_transparency,avg_ammonia,avg_nitrate,avg_nitrite,avg_alkalinity,avg_hardness,avg_calcium,avg_magnesium,avg_carbonate,avg_bicarbonate,avg_tom,avg_total_plankton,ADG,SR,FCR
38253,19306,50.0,50.0,1.2,325000,2023-03-13 00:00:00.000000 UTC,2023-07-02 00:00:00.000000 UTC,2500.0,130.0,111,492,7077.0,,161.0,1586.99,74154.989999999991,28.8,28.761038961038963,7.24,5.3211688311688317,29.486486486486484,,7.9045045045045068,8.22314814814815,45.537383177570092,,,1.1865483870967741,142.73684210526315,5377.7777777777783,397.77777777777777,1009.6555555555555,1.0526315789473686,141.68421052631584,109.28,364000.0,0.20558730158730165,22.816919999999996,4.459385377349574
18392,19653,51.64,38.73,1.6,360000,2021-11-02 00:00:00.000000 UTC,2021-12-22 00:00:00.000000 UTC,2000.0,180.0,50,192,3126.0,,334.12,4135.76,427862.5016,27.84615384615385,29.23076923076923,5.1789999999999985,4.9566666666666652,,25.025641025641018,7.73375,6.633333333333332,,0.02365,2.9333333333333336,0.045571428571428568,136.95238095238096,5476.1904761904752,1114.2857142857142,4361.9047619047615,4.5714285714285721,132.38095238095238,61.904761904761905,0.0,0.32,118.85069488888888,0.75584656749908119
20909,9106,55.0,55.0,1.5,356850,2022-07-20 00:00:00.000000 UTC,2022-10-20 00:00:00.000000 UTC,3015.78,118.32759684061834,92,91,6635.0,0.0,125.48,4161.6500000000005,261101.92100000003,27.523287671232882,,5.4516438356164354,,22.956989247311817,,7.7503225806451619,,45.537634408602152,0.02912,,3.7222222222222214,108.21428571428572,786.69230769230774,312.23076923076923,846.25,12.5,106.42857142857143,96.142857142857153,301428.57142857142,0.241005291005291,73.168536079585266,1.5943195607511442
23701,19253,32.46,24.34,1.5,60000,2021-09-17 00:00:00.000000 UTC,2021-12-11 00:00:00.000000 UTC,790.08,75.941676792223575,85,85,1109.9,1.0,53.0,250.0,13250.0,28.351017441860463,31.920292682926835,5.66322156862353,5.7559573170731682,17.17116472868604,16.560615853658536,7.4116162790697651,7.8049736842105268,,,,,,,,,,,,,0.39385714285714291,22.083333333333332,4.4396
30349,15006,20.0,20.0,1.2,60000,2022-04-20 00:00:00.000000 UTC,2022-07-04 00:00:00.000000 UTC,400.0,150.0,75,78,1260.75,,84.0,641.0,53844.0,27.4138,30.275805555555554,2.1602357142857143,5.66925,11.458399999999997,9.9465277777777779,8.0812285714285679,7.21,35.753205128211533,0.043333333333333335,,3.0,357.0,,,,,,,,0.17189952904238617,89.74,1.9668486739469579
33527,20438,29.44,22.08,2.0,139773,2022-10-10 00:00:00.000000 UTC,2023-01-30 00:00:00.000000 UTC,644.0,217.0388198757764,112,537,4987.9999999999991,,150.0,2688.23,90173.91,27.40149253731343,29.126865671641795,5.1925,4.5546774193548378,30.895522388059707,30.865671641791046,7.8874626865671633,8.2491044776119384,48.888888888888886,0.0,,0.215,94.066666666666649,6249.9999999999991,802.66666666666686,1028.78,1.0666666666666667,88.333333333333329,86.003999999999991,77.137931034482747,0.27343915343915343,64.51454143504111,1.8554959955063366
35567,10703,50.0,40.0,1.2,300000,2022-11-14 00:00:00.000000 UTC,2023-02-12 00:00:00.000000 UTC,2000.0,150.0,90,577,3733.0800000000004,14.0,316.75,1010.94,127364.9825,27.434933712124998,28.584044444444455,5.4474545454545451,5.663677777777778,15.950916666670455,15.830355555555553,7.9202413793103466,8.298194444444448,37.146296296299994,0.0,,1.0333333333333334,88.333333333333329,,220.0,583.33333333333337,,,,100.98833333333333,0.12524702380952379,42.454994166666665,3.6926820582823909
31344,20216,62.0,18.0,1.0,103708,2022-03-22 00:00:00.000000 UTC,2022-06-17 00:00:00.000000 UTC,1116.0,92.928315412186379,87,488,1708.6,1.0,170.0,267.95,19750.7,28.205852272727277,30.524400000000011,6.18768181818182,6.7915647058823536,19.740329545454543,18.5184,7.7892272727272722,7.964153846153847,42.414772727272712,,,,96.0,6300.0,2000.0,4300.0,,96.0,,140000.0,0.19062962962962965,19.044528869518263,6.3765627915655907
38760,21020,65.0,36.2,2.0,305760,2023-02-10 00:00:00.000000 UTC,2023-06-06 00:00:00.000000 UTC,2352.0,130.0,116,300,1742.0,6.0,30.8,376.2,11586.96,,,,,,,8.0086813186813188,8.1,,,,,142.5,,400.0,911.7,,132.0,120.6,,0.39220779220779223,3.7895604395604394,4.6305156831472623
34977,19696,50.0,56.0,1.5,317200,2022-07-20 00:00:00.000000 UTC,2022-10-19 00:00:00.000000 UTC,2800.0,113.28571428571429,91,91,5888.0,0.0,111.36,3292.53,183328.07040000003,27.155555555555548,,5.5268055555555584,,24.054347826086961,,7.7414130434782624,,44.239130434782616,0.080681818181818188,,2.65,113.07692307692308,801.4,309.61538461538464,883.75,18.333333333333336,108.92857142857143,97.230769230769226,500607.14285714284,0.27216931216931223,57.795734678436325,1.7882904635644929
32638,17631,52.18,39.13,1.2,290400,2022-10-16 00:00:00.000000 UTC,2023-01-09 00:00:00.000000 UTC,2041.8,142.22744637084926,85,349,3768.0699999999997,11.0,265.2,995.51,66002.313000000009,27.13519879518072,29.138753086419754,5.853307692307693,5.4707500000000007,30.667904761904765,26.63775,7.797554216867467,8.1893552631578928,41.566265060240951,,,0.69221428571428578,105.14285714285714,5935.7142857142853,440.0,1335.4285714285716,5.7142857142857153,99.428571428571445,93.142857142857153,2215333.333333333,0.31666666666666665,22.728069214876037,3.7850649415877284
32640,16393,47.05,35.28,1.2,136318,2022-05-15 00:00:00.000000 UTC,2022-07-24 00:00:00.000000 UTC,2025.0,67.317530864197536,70,253,500.59999999999923,,130.71,158.88,20767.2048,26.897435897435905,29.259740259740251,,,29.974999999999994,29.932203389830505,8.1725,8.4454545454545435,53.512658227848107,,0.498,0.033999999999999996,129.5,4866.333333333333,484.77777777777777,1735.5555555555557,22.111111111111111,124.55555555555557,135.44444444444446,1200000.0,0.16904761904761906,15.234381959829221,3.1508056394763297
33270,15802,40.0,25.0,1.0,110000,2022-06-11 00:00:00.000000 UTC,2022-09-17 00:00:00.000000 UTC,1000.0,110.0,98,238,3130.7700000000004,4.0,39.0,1098.0,42822.0,27.136268041237116,28.9062,5.229413793103447,5.7417228915662655,23.718260416666674,23.447617977528083,7.6947216494845323,8.02613333333333,,,,0.53866666666666663,115.66666666666667,6.3233333333333333,1.4716666666666667,4.852,28.0,106.33333333333333,91.01,,0.35848148148148151,38.92909090909091,2.8513387978142082
34186,16360,30.0,29.0,1.2,180000,2022-07-07 00:00:00.000000 UTC,2022-09-20 00:00:00.000000 UTC,870.0,206.89655172413794,75,284,1976.4600000000014,2.0,213.0,450.0,48600.0,27.693643835616438,29.175729729729738,5.0545205479452049,6.2649391891891861,14.126916666666666,14.131277027027027,7.8381095890410979,7.9789444444444451,,0.0815,,0.92049999999999987,179.5,3250.0,625.0,2625.0,1.3333333333333335,178.5,79.75,586250.0,0.25,27.0,4.3921333333333363
38367,18224,40.0,40.0,1.2,240000,2023-02-26 00:00:00.000000 UTC,2023-05-01 00:00:00.000000 UTC,1600.0,150.0,64,282,2444.3,4.0,134.18,1145.39,153688.43020000003,27.612134920634922,29.905018518518517,6.76881746031746,7.503759259259259,11.90906349206349,11.945287037037041,7.8228888888888894,8.3707368421052628,38.031746031746039,5.0,,0.41,91.7,2750.0,188.57142857142858,738.88888888888891,2400.0,64.0,37.0,888437.5,0.18619047619047618,64.036845916666678,2.1340329494757242
12545,10714,60.0,45.0,1.2,255000,2022-05-08 00:00:00.000000 UTC,2022-08-12 00:00:00.000000 UTC,2700.0,94.444444444444443,96,152,5474.0,1.0,64.47,2315.29,149266.7463,26.860714285714277,29.307142857142864,,,,,7.977380952380952,8.4428571428571431,50.805907173101268,,,,,,,,,,,,0.19178571428571425,58.535978941176467,2.3642826600555438
13249,19049,54.83,41.12,3.0,175000,2022-06-30 00:00:00.000000 UTC,2022-10-12 00:00:00.000000 UTC,2256.25,77.5623268698061,104,457,4383.0,1.0,238.0,2720.1000000000004,138544.43000000002,28.283088888888887,30.198179775280895,5.3168767123287672,5.98276388888889,15.662633333333332,15.614264044943821,7.8008666666666633,8.1713921568627477,42.499999999999993,,,0.15640000000000004,118.0,,816.0,2030.4378000000002,13.000000000000002,107.6,90.6,1473333.8099999998,0.27270833333333339,79.168245714285717,1.6113378184625564
16054,18613,54.15,40.61,2.0,363565,2022-03-07 00:00:00.000000 UTC,2022-05-10 00:00:00.000000 UTC,1930.0,188.37564766839378,64,64,4132.8,,77.0,2608.4,200846.80000000002,28.460799999999995,30.264794871794873,5.4784,5.9523333333333328,24.268175,23.592100000000002,8.0147,,39.632352941176471,,,,,,,,,,,14.5,0.26899999999999996,55.243711578397267,1.5844195675509891
18354,20980,59.78,44.83,1.6,554580,2021-11-04 00:00:00.000000 UTC,2022-01-05 00:00:00.000000 UTC,2680.0,206.93283582089552,62,253,8954.0,,68.17,7059.74,481262.4758,27.919354838709683,29.032258064516128,5.1566129032258061,4.69095238095238,,25.387096774193552,7.6765079365079361,8.0220967741935478,,0.03,2.93,0.13095,144.20000000000002,5235.0,1105.0000000000002,4130.0,4.8000000000000007,139.4,57.600000000000009,0.0,0.35607142857142859,86.779630675466123,1.268318663293549
21963,22532,46.19,34.64,1.5,250000,2021-04-08 00:00:00.000000 UTC,2021-07-29 00:00:00.000000 UTC,1600.0,156.25,112,438,4796.2000000000007,,99.732,1851.8600000000001,92344.850760000016,28.026605504587156,29.083366336633677,5.4460550458715593,5.3316831683168306,25.999999999999993,,7.8218181818181804,8.3430909090909022,42.181818181818166,6.0,0.6,0.098125,104.52941176470588,4012.4914705882352,187.94117647058823,862.35294117647061,7.3529411764705879,97.1764705882353,86.524923076923088,359999.99999999994,0.22284798534798536,36.937940304000008,2.5899366042789413
38261,17439,50.0,50.0,1.2,325000,2023-03-14 00:00:00.000000 UTC,2023-07-01 00:00:00.000000 UTC,2500.0,130.0,109,488,8222.0,,179.0,2647.09,137355.89,28.8,28.724675324675328,7.05,5.0241558441558452,29.339449541284406,,7.8394495412844059,8.0392523364485946,42.995238095238086,,,1.5614516129032259,137.05263157894737,5400.0000000000009,406.66666666666663,1009.6999999999998,0.42105263157894746,136.63157894736841,110.65222222222224,571933.33333333337,0.20788522588522593,42.263350769230776,3.1060523064950565
38729,20259,60.0,37.53,2.0,290400,2022-12-19 00:00:00.000000 UTC,2023-05-03 00:00:00.000000 UTC,2252.0,128.95204262877442,135,467,10401.310000000019,3.0,41.8,2464.66,103022.78799999999,,,,,,,8.01884615384615,8.392,,,,,,,,,,,,,0.22979591836734692,35.476166666666664,4.2201804711400435
12664,18673,36.51,27.39,1.2,76000,2022-02-19 00:00:00.000000 UTC,2022-05-22 00:00:00.000000 UTC,1000.0,76.0,92,394,1399.6000000000017,,48.0,161.7,7761.5999999999995,21.077906976744192,23.919277108433732,,,17.080232558139539,17.210843373493972,8.1140697674418583,,,,,,,,,,,,,,0.21441025641025638,10.212631578947368,8.6555349412492379
18212,18732,44.72,44.72,1.5,250000,2022-04-13 00:00:00.000000 UTC,2022-07-17 00:00:00.000000 UTC,1500.0,166.66666666666666,95,94,4795.0,3.0,105.0,1839.7,86429.04,26.594117647058823,28.858823529411765,7.1235294117647054,7.88235294117647,22.058823529411764,23.764705882352946,8.2852941176470587,8.3633333333333333,31.250000000000004,,,,,,,,,,,,0.31161564625850341,34.571616,2.6064032179159646
33516,16159,30.0,35.0,1.3,170000,2022-06-16 00:00:00.000000 UTC,2022-09-06 00:00:00.000000 UTC,750.0,226.66666666666666,82,327,3899.0999999999967,0.0,47.0,700.0,32900.0,30.0,32.0,,,12.214285714285714,12.878048780487802,7.9198412698333325,8.1487179487179535,18.721951219512196,,,,123.85542168674698,,,,,,,,0.43055555555555552,19.352941176470591,5.5701428571428524
35986,16006,50.0,36.6,1.0,130000,2022-09-22 00:00:00.000000 UTC,2023-01-11 00:00:00.000000 UTC,1830.0,71.038251366120221,111,224,5057.613,0.0,38.0,1401.74,53266.12,,,7.2,,17.0,14.0,,,,,,,,,,,,,,,0.24248148148148149,40.973938461538459,3.6080963659451828
38258,18734,50.0,50.0,1.2,325000,2023-03-13 00:00:00.000000 UTC,2023-06-30 00:00:00.000000 UTC,2500.0,130.0,109,486,7907.0,,228.0,2451.2400000000002,133434.68,28.7,28.657894736842113,7.37,5.2575000000000012,29.201834862385326,,7.8431192660550444,8.0556603773584836,46.561904761904756,,,1.4857096774193548,129.84210526315789,5366.6666666666679,400.0,1005.3499999999999,0.84210526315789469,129.0,110.15722222222223,432048.38709677424,0.20922832722832721,41.056824615384613,3.2257143323379185
21973,18918,51.64,38.73,1.5,247000,2021-04-07 00:00:00.000000 UTC,2021-07-28 00:00:00.000000 UTC,2000.0,123.5,112,559,6645.0000000000018,,74.622,3189.89,119017.98578999999,28.042201834862379,28.96534653465346,5.3779816513761469,5.1965346534653465,26.464285714285705,,7.7181081081081073,15.32315315315317,38.616071428571416,0.0,,0.19647058823529412,124.73333333333336,4419.2363333333305,209.99999999999997,947.86666666666667,4.4,120.33333333333333,97.168666666666667,191730.76923076931,0.31515873015873014,48.185419348178129,2.0831439328628893
31444,19214,52.94,39.71,1.2,172746,2022-05-13 00:00:00.000000 UTC,2022-07-24 00:00:00.000000 UTC,1000.0,172.746,72,383,983.0,1.0,314.31,381.19,39937.2763,27.423076923076923,29.272727272727277,,,30.4,30.476190476190478,8.1512500000000028,8.3896103896103913,61.5506329113924,,,0.020444444444444446,122.22222222222221,5524.1111111111113,407.22222222222223,1243.4444444444443,10.333333333333334,111.77777777777779,96.111111111111128,963333.33333333337,0.14142857142857143,23.119074421404836,2.5787664943991184
34728,9090,70.71,70.71,1.5,300000,2022-08-01 00:00:00.000000 UTC,2022-11-24 00:00:00.000000 UTC,4999.9,60.001200024000482,115,608,8397.0,,19.9,5639.0,112216.09999999999,26.030764411022563,27.180492424204541,5.1730128205076937,5.8317469336212122,20.806060606060608,20.255555555555556,7.66790726817293,7.7283484848484836,55.262096774193552,0.084,,0.29323809523809524,208.59090909090909,,,,,,,1.24,0.18226785714285712,37.405366666666659,1.4890938109593899
34730,17126,70.71,70.71,1.5,250000,2022-11-08 00:00:00.000000 UTC,2023-03-06 00:00:00.000000 UTC,4999.9,50.001000020000404,118,577,9230.0,0.0,33.2,5170.0,171644.00000000003,29.1249011299322,30.527153392283193,4.5495014245042746,4.9174104509026551,33.0,38.0,7.669303797481013,7.6694063926986322,36.841836734693871,,,0.41566666666666663,217.875,,,,,,,,0.29304761904761911,68.6576,1.7852998065764023
34732,16575,70.71,70.71,1.5,80000,2023-02-06 00:00:00.000000 UTC,2023-06-21 00:00:00.000000 UTC,4999.9,16.000320006400131,135,630,4660.0,,37.4,2325.0,86955.0,27.6639949109313,28.8026692708125,5.2301526717557243,6.171771653519686,24.753846153846155,23.65,7.5829710145108695,10.88000000001111,47.927350427350426,,,0.59553333333333336,162.6,,,,,,,,0.29699159663865554,108.69375,2.0043010752688173
13268,16328,70.0,51.07,1.5,432085,2022-07-02 00:00:00.000000 UTC,2022-10-11 00:00:00.000000 UTC,3575.0,120.86293706293706,101,95,9314.0,6.0,33.0,3029.5,99973.5,27.250000000000004,29.362068965517242,,,17.175824175824175,17.247311827956988,8.5175824175824157,8.5,41.236263736263744,,,0.028636363636363637,179.92307692307693,5556.5384615384619,627.46153846153834,4513.7692307692305,23.299999999999997,158.61538461538461,134.15384615384616,449230.76923076925,0.36824603174603177,23.13746137912679,3.0744347252021784
31337,20990,3.5,2.0,0.9,3815,2022-03-20 00:00:00.000000 UTC,2022-07-04 00:00:00.000000 UTC,7.0,545.0,106,392,19.670000000000059,,50.0,4.21,210.5,27.304494382022483,28.538095238095238,5.8103809523809522,5.4368316831683172,14.940384615384616,15.106060606060607,8.3605769230769162,8.285234375,,,,,,,,,,,,,0.45333333333333337,5.5176933158584536,4.67220902612828
1,12866,37.67,28.25,1.1,118000,2022-12-15 00:00:00.000000 UTC,2023-03-15 00:00:00.000000 UTC,1064.0,110.90225563909775,90,441,1498.200000000001,2.0,165.0,816.56000000000006,38570.7,28.125022471910111,30.359670454545455,5.0744726027397249,5.779774647887324,16.390584269662924,15.874113636363635,8.0300337078651687,8.4702187499999972,51.781609195402289,,,0.030307692307692306,143.07692307692309,2951.0769230769229,231.46153846153848,636.38461538461536,9.0,135.38461538461539,66.812307692307684,45471.636363636368,0.34107142857142853,32.687033898305081,1.8347702557068688
34715,22184,70.71,70.71,1.5,300000,2022-10-24 00:00:00.000000 UTC,2023-01-22 00:00:00.000000 UTC,4999.9,60.001200024000482,90,424,6638.0,0.0,20.5,5306.0,108773.0,28.646222222233334,30.669814814833334,4.8710555555555572,5.349107142866667,36.363636363636367,,7.8308888889000015,7.9577777777666663,41.199999999999982,,,0.32223076923076927,181.15,,,,,,,,0.29071428571428576,36.257666666666665,1.2510365623822088
12549,20184,58.88,44.16,1.5,246500,2022-05-08 00:00:00.000000 UTC,2022-08-13 00:00:00.000000 UTC,2600.0,94.8076923076923,97,153,5749.0,1.0,53.94,1980.34,106819.53959999999,26.922413793103448,29.820689655172412,,,,,8.06896551724138,8.4058823529411786,57.488095238214285,,,,,,,,,,,,0.32190476190476192,43.334498823529408,2.903036852257693
13251,19615,51.9,38.92,3.0,200000,2022-11-29 00:00:00.000000 UTC,2023-03-09 00:00:00.000000 UTC,2020.0,99.009900990099013,100,479,4985.0,1.0,131.39999999999998,2376.4,104086.32,27.622489361702133,29.481940860215055,6.670207547169813,8.7540377358490566,10.21113829787234,10.460824468085104,8.0064545454545453,8.293563636363638,39.408602150537625,0.18181818181818182,,0.19457142857142856,154.85999999999999,2061.2857142857142,753.57142857142856,1320.7142857142856,6.666666666666667,136.0,106.42857142857143,2675714.2857142859,0.32049783549783556,52.04316,2.0977108230937551
31875,16513,55.36,41.52,1.2,281600,2022-11-01 00:00:00.000000 UTC,2023-02-01 00:00:00.000000 UTC,2298.55,122.51201844641186,92,515,3997.0000000000027,29.0,187.68,1011.92,90661.5288,27.280322580645162,29.087067415730331,-2.789,12.455000000000002,25.913978494623667,10.986500000000001,8.0444408602150563,8.3650561797752783,35.784946236559151,,,0.87214285714285722,107.35714285714286,5050.0,414.28571428571428,1126.4999999999998,8.5714285714285712,98.785714285714278,97.357142857142847,1288750.0,0.19749845392702534,32.195145170454545,3.9499169894853376
32208,18789,28.0,25.0,1.0,75000,2022-04-25 00:00:00.000000 UTC,2022-06-28 00:00:00.000000 UTC,700.0,107.14285714285714,64,229,295.20000000000022,,80.0,120.0,9600.0,27.436999999999998,29.374547619047618,5.0194117647058816,5.4897857142857145,25.05596,24.86247619047619,7.70984,8.211875,,,,0.173,137.0,8.4,1.35,7.05,,137.0,50.56,,0.13487804878048781,12.8,2.4600000000000017
12528,17438,56.57,42.43,1.5,240000,2021-05-28 00:00:00.000000 UTC,2021-08-17 00:00:00.000000 UTC,2400.0,100.0,81,84,4352.0,1.0,51.8,1086.95,56304.01,27.092105263157887,29.40789473684211,,,,,7.8407894736842083,8.17236842105263,47.441558441558442,,,,,,,,,,,,0.31352040816326526,23.460004166666668,4.0038640231841391
12548,18744,54.16,40.62,1.5,207000,2022-05-08 00:00:00.000000 UTC,2022-07-30 00:00:00.000000 UTC,2200.0,94.0909090909091,83,138,5384.0,1.0,59.46,2822.48,167824.6608,26.844303797468353,29.782278481012657,,,,,7.9316455696202519,8.3660000000000014,50.45555555561333,,,,,,,,,,,,0.28921875,81.074715362318855,1.9075423032226977
37063,20024,40.0,40.0,1.2,160000,2022-12-04 00:00:00.000000 UTC,2023-04-18 00:00:00.000000 UTC,1600.0,100.0,135,712,5422.8249999999816,10.0,29.0,799.0,23171.0,27.119410447761197,28.80131851851851,4.983216417910449,5.5212592592592591,16.537910447761195,16.455999999999992,8.0087388059701485,8.3592424242424261,40.503731343283576,1.1250000000000002,,1.0285714285714285,130.71428571428569,,267.20000000000005,611.53846153846143,,,,646447.3684210527,0.28792517006802715,14.481874999999999,6.7870150187734435
7365,12867,63.25,47.43,1.25,352000,2022-09-10 00:00:00.000000 UTC,2023-01-16 00:00:00.000000 UTC,3080.0,114.28571428571429,128,407,7970.0,,66.0,2488.9,164267.4,28.856701030927834,30.674712643678152,4.2924210526315791,6.0155421686746982,26.605932203389823,26.447457627118638,7.7627966101694934,8.2050515463917542,32.651041666666679,1.06,1.1,1.2333333333333334,166.54545454545456,4396.1525555555554,300.4545454545455,1067.2727272727273,,,,451125.00328947365,0.13662261904761908,46.666875,3.2022178472417533
27104,20953,66.68,50.01,,423384,2021-11-26 00:00:00.000000 UTC,2022-02-04 00:00:00.000000 UTC,3335.0,126.95172413793104,70,69,4769.0,,168.14999999999998,3369.7799999999997,188876.169,30.275,31.033333333333331,5.45,5.52,,,8.0736734693877565,8.3116666666666674,40.42555555555554,,,,,,,,,,,,0.28210317460317463,44.611078595317728,1.4152259197929837
32215,21413,90.0,30.0,2.0,380000,2022-06-30 00:00:00.000000 UTC,2022-09-29 00:00:00.000000 UTC,2700.0,140.74074074074073,91,98,3469.0,3.0,154.0,409.65999999999997,30527.42,27.137761363636372,29.510022222222226,5.3938749999999986,6.510022222222223,8.5406079545454574,8.3025888888888879,8.4178011363636376,8.7513333333333332,,0.09975,,0.034749999999999996,286.0,2025.0,525.0,1500.0,37.333333333333329,258.0,57.5,561875.0,0.35382783882783886,8.0335315789473682,8.4679978518771666
18356,18911,39.5,29.62,1.6,228969,2021-11-04 00:00:00.000000 UTC,2022-01-05 00:00:00.000000 UTC,1170.0,195.7,62,252,3828.0,,73.69,2690.79,198284.31509999998,27.774193548387096,29.032258064516132,5.1037096774193556,4.75,,25.306451612903228,7.6604838709677407,8.0103225806451661,,0.023649999999999997,2.93,0.065,141.0,5510.0,1105.0000000000002,4405.0,4.3999999999999995,136.6,59.6,0.0,0.34285714285714275,86.598760137835242,1.4226305285808256
31876,20976,54.55,40.91,1.2,182172,2022-05-12 00:00:00.000000 UTC,2022-07-16 00:00:00.000000 UTC,2319.0,78.556274256144889,65,212,626.5,7.0,376.38,209.35999999999999,39399.458399999996,27.165753424657531,28.864788732394366,,,28.546666666666667,28.531249999999996,8.331999999999999,8.5416666666666679,60.733333333333313,,,0.031583333333333338,134.74999999999997,5183.333333333333,413.75,1159.0833333333333,15.25,119.5,90.416666666666671,1208888.888888889,0.11476190476190479,21.627614781634936,2.992453190676347
38502,18233,60.0,24.0,1.0,150000,2023-02-20 00:00:00.000000 UTC,2023-04-26 00:00:00.000000 UTC,1440.0,104.16666666666667,65,138,534.5,9.0,190.0,135.0,25650.0,28.895,31.814250000000005,4.3946969696969695,5.784,16.801951219512198,16.478125000000002,8.1840000000000011,8.3623076923076951,,,,,,,,,,,,,0.12545454545454546,17.1,3.9592592592592593
21966,14289,57.74,43.3,1.5,312500,2021-04-07 00:00:00.000000 UTC,2021-07-30 00:00:00.000000 UTC,2500.0,125.0,114,445,6488.7999999999956,,93.492,2543.85,118914.81210000001,30.438532110091742,29.116336633663359,5.4599082568807331,5.3459405940594058,25.468468468468469,,7.8934864864864842,8.3810810810810885,37.818181818181813,60.0,0.1,0.09125,129.97058823529409,3968.8729411764702,195.29411764705884,847.4176470588236,9.529411764705884,120.44117647058823,89.505076923076928,290789.47368421056,0.23334249084249081,38.052739872000004,2.5507793305422868
34695,15288,70.71,70.71,1.5,300000,2022-11-25 00:00:00.000000 UTC,2023-03-19 00:00:00.000000 UTC,4999.9,60.001200024000482,114,599,8503.0,0.0,24.2,5467.0,132301.4,29.185545722716817,30.542717717657663,3.9675516224601757,5.0773641498378375,31.36363636363636,,444.0,,29.019607843137251,,,0.1971,187.8,,,,,,,,0.21349601379013144,44.100466666666662,1.5553319919517103
34725,16154,70.71,70.71,1.5,200000,2022-11-10 00:00:00.000000 UTC,2023-02-21 00:00:00.000000 UTC,4999.9,40.000800016000326,103,492,7514.0,,35.4,5170.0,183018.0,29.152083333317297,31.933653846153852,4.3151666666499979,5.0837019230769238,34.083333333333336,32.0,7.60333333332941,7.8166666666627886,41.421568627450974,,,3.4342857142857142,200.28571428571428,,,,,,,,0.22815476190476189,91.509,1.453384912959381
7388,19755,63.25,47.43,1.25,302049,2023-05-14 00:00:00.000000 UTC,2023-06-30 00:00:00.000000 UTC,2999.95,100.68467807796797,47,177,1273.7,,213.0,897.0,191061.0,26.165850000000002,28.044444444444444,4.9279444444444449,4.7853333333333339,27.0652888888889,26.733333333333334,7.9571777777777779,8.2633333333333354,39.160000000000004,,,0.13728571428571429,137.42857142857144,,354.28571428571428,1013.8571428571428,4.0,136.85714285714286,,754916.66666666686,0.295,63.254968564703077,1.4199554069119287
12272,18755,36.51,27.39,1.0,74750,2022-04-11 00:00:00.000000 UTC,2022-06-25 00:00:00.000000 UTC,1000.0,74.75,75,410,1316.5,1.0,300.0,572.3,50688.4,28.425955696202532,30.672397435897437,6.4118417721518979,7.2730512820512807,21.07378125000001,19.76644871794872,7.81483125,7.8456666666666663,52.066666666666677,,,,92.0,6500.0,1900.0,4600.0,,92.0,,30000.0,0.2126,67.810568561872913,2.300366940415866
19152,9105,87.51,65.64,1.5,865150,2022-07-01 00:00:00.000000 UTC,2022-10-10 00:00:00.000000 UTC,5744.0,150.61803621169918,101,96,20159.0,5.0,34.0,9513.6,323462.4,27.228448275862068,29.473214285714285,,,17.429347826086961,17.48387096774195,8.8081521739130455,8.4500000000000046,43.258152173913032,,,0.0380909090909091,176.99999999999997,3533.5384615384619,677.46153846153845,2925.3076923076924,26.0,155.30769230769232,145.08333333333331,447692.30769230775,0.36355555555555563,37.388013639253309,2.1189665321224354
32939,18760,26.5,26.4,1.6,85000,2022-05-25 00:00:00.000000 UTC,2022-07-31 00:00:00.000000 UTC,701.0,121.25534950071327,67,268,549.19999999999879,3.0,65.0,150.0,9750.0,27.70901538461538,28.18166153846154,5.1599384615384611,5.8859153846153829,22.130046153846155,22.497653846153845,7.9740999999999991,8.2445555555555554,30.0,0.0125,,0.026250000000000002,141.0,3875.0,850.0,3025.0,21.0,120.0,52.5,330625.0,0.24230769230769231,11.470588235294118,3.6613333333333253
34427,15502,40.0,40.0,1.0,116312,2022-09-19 00:00:00.000000 UTC,2022-11-12 00:00:00.000000 UTC,1600.0,72.695,54,210,535.39999999999964,1.0,233.8,289.1,33795.790000000008,29.107900000000004,32.196553571428574,4.7650818181818169,8.29744642857143,10.559472727272727,9.9753928571428556,7.9637636363636375,7.635,30.516129032258064,0.15000000000000002,0.0,0.0058571428571428576,206.75571428571428,2079.0,257.74999999999994,709.62500000000011,796.245,226.62,99.4975,152508.75,0.33730158730158732,29.056150698122295,1.8519543410584558
12541,18674,60.0,45.0,1.2,255000,2022-05-08 00:00:00.000000 UTC,2022-08-13 00:00:00.000000 UTC,2700.0,94.444444444444443,97,153,5263.0,1.0,63.1,2046.08,129107.648,26.889411764705883,29.40588235294118,,,,,7.9752941176470582,8.5081632653061252,51.989583333400006,,,,,,,,,,,,0.19966517857142857,50.630450196078435,2.5722356897091023
12547,18326,57.74,43.3,1.5,246000,2022-05-08 00:00:00.000000 UTC,2022-08-13 00:00:00.000000 UTC,2500.0,98.4,97,153,5890.0,1.0,55.96,2061.86,115381.68560000001,26.834523809523812,29.682142857142853,,,,,7.9392857142857141,8.378,50.510416666737513,,,,,,,,,,,,0.19348214285714285,46.90312422764228,2.8566440010475977
